,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
22579,We'll Take Manhattan,2012,insufficient sample,2.0,insufficient sample,10.0,Missing,Missing,"We’ll Take Manhattan explores the explosive love affair between Sixties supermodel, Jean Shrimpton, and photographer, David Bailey.  Focusing on a wild and unpredictable 1962 Vogue photo shoot in New York, the drama brings to life the story of two young people falling in love, misbehaving and inadvertently defining the style of the Sixties along the way."
22580,Nine Muses of Star Empire,2014,Missing,Missing,Missing,Missing,Missing,Missing,"After initially sweeping through Asia, Korean pop music has now taken the world by storm led by the likes of SNSD, JYP and PSY. Take a look behind the scenes of the formation and debut of the 9 member girl group, Nine Muses, in a documentary that gives a glaring insight into the world of K-pop. Follow a year long journey with the Model Idols, as they have been called, and their management label, the relatively small in stature Star Empire, leading up to the group’s debut and emergence in the K-pop charts.  Covering everything from dance lessons, recording sessions and the physical and psychological toll on the girls, the film reveals the lengths the girls must go to achieve their dream, to become K-Idols."
22581,Fuck for Forest,2012,Missing,Missing,Missing,Missing,Missing,Missing,"A film on the world's most bizarre charity:  based on the idea that sex can change the world, the NGO raises money for their environmental cause by selling home-made erotic films on the internet."
22583,Asu Mare,2013,Missing,Missing,Missing,Missing,Missing,Missing,"Follows the adventures of Carlos Alcántara on his way to fame from his childhood in the ""Unidad Vecinal Mirones""."
22585,I Survived a Zombie Holocaust,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,"From the land of early Peter Jackson comes another Braindead movie in bad taste. It’s the third day of shooting the low budget horror ‘Tonight They Come’ on location in the wilds of New Zealand. Director SMP is already beside himself having to work with a self-obsessed leading man and a bimbo actress when into his line of fire comes a new runner, wannabe screenwriter Wesley Pennington. Clearly an accident-prone nerd, Wesley nevertheless tries his best to fit in with the crazed cast and demented crew while falling head over heels for Susan, the set caterer. But something nasty has entered the local water supply and suddenly the zombie extras start acting like genuine members of the living dead, gore stunts looks even more authentic and actual severed limbs fly. Reel life turns real as Wesley attempts to save the day while ensuring his latest script will get made."
22586,Kotoko,2011,insufficient sample,3.0,insufficient sample,1.0,Missing,Missing,"A single mother (Cocco) becomes afflicted with double vision. Taking care of her newborn baby becomes a nightmare as the mother also becomes paranoid. The only time the mother doesn't see double is when she sings. She also finds solace in cutting herself, allowing her blood to drip free and able to feel alive. A terrifying nervous breakdown ensues. When things spiral out of control, her baby is taken away. She then rides a bus and sings to herself. A man (Shinya Tsukamoto) sitting nearby listens to her wonderful voice. He begins to stalk her. The man is an award winning novelist who has fallen in love with the woman. They begin a volatile relationship. The woman's paranoia a"
22588,Cougar Hunting,2011,insufficient sample,3.0,insufficient sample,8.0,Missing,Missing,Tells the tale of three buddies in their 20's whose love-lives are in shambles. They go to Aspen to pursue the booming trend of dating cougars: hot older women who prey on hot young guys.
22589,Flag Wars,2003,insufficient sample,1.0,Missing,Missing,Missing,Missing,Documentary of the effects of migration of white yuppie gays/lesbians into neighborhoods dominated by minorities. Focuses on disruptive effects to elderly residents.
22590,Evaporating Borders,2014,Missing,Missing,Missing,Missing,Missing,Missing,"Evaporating Borders is a poetically photographed and rendered film on tolerance and search for identity. Told through 5 vignettes portraying the lives of migrants on the island of Cyprus, it passionately weaves themes of displacement and belonging."
22595,Drzazgi,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Film ten ukazuje kilka dni z życia trojga młodych mieszkańców jednego ze śląskich miast. Marta planuje ślub, Robert żyje sobotnim meczem ukochanego klubu, a Bartek właśnie kończy studia. Ich życie jest uporządkowane i przewidywalne. Każdemu z bohaterów przydarzy się jednak coś, co każe mu poważnie się zastanowić nad dotychczasowym sposobem myślenia o sobie i swojej przyszłości."
22598,Ajlawju,1999,Missing,Missing,Missing,Missing,Missing,Missing,
22602,Lekcje pana Kuki,2008,Missing,Missing,insufficient sample,2.0,Missing,Missing,"Young Waldek wants to earn some money abroad and asks his experienced neighbour, Mr Kuka, for advice. When he finally gets to Vienna, he can confront the reality with what he has been told about."
22603,Skazany na bluesa,2005,Missing,Missing,Missing,Missing,Missing,Missing,"The life of Ryszard Riedel, former leader of cult Polish rock-blues band Dzem, including the history of his family relationships, music career and addiction to alcohol and drugs."
22607,General Nil,2009,Missing,Missing,Missing,Missing,Missing,Missing,"Generał Nil is a Polish historical film, based on the life of general Emil August Fieldorf, pseudonym ""Nil"".  The film was directed by Ryszard Bugajski and was released in 2009."
22608,Top Gear: The Worst Car In the History of the World,2012,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"Jeremy Clarkson and James May travel to the North of England to name and shame some of the worst cars in history, from manufacturers who ""should have known better""."
22609,Supermarket,2012,Missing,Missing,Missing,Missing,Missing,Missing,"The Wareckis, an average married couple, stop at a store returning home on New Year’s Eve. The husband goes shopping, the wife stays in the car and waits for him, hours go by but he does not return, in fact, nobody can find him anywhere...  A series of seemingly minor events transforms these simple characters’ lives into a gripping horror-thriller, a wild and disturbing image of the impact of consumerism."
22611,Ile wazy kon trojanski?,2008,insufficient sample,2.0,Missing,Missing,Missing,Missing,"At 40, Zosia (Ilona Ostrowska) has a happy second marriage, a well-adjusted daughter, a good career, and a comfortable home in Warsaw. But as she and her family usher in the year 2000, she wishes some things in her youth had happened differently, and she's magically transported back to 1987, when she was still married to her womanizing first husband, Darek (Robert Więckiewicz) and lived in the People's Republic of Poland."
22612,Maicol Jecson,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,"It's the last week of June 2009. Andrea's parents left for a summer trip so he takes advantage of the situation to skip summer camp and make love for the first time with his girlfriend Eva. His choice triggers a series of events leading him to an on the road adventure along with his younger brother Tomaso, a huge fan of Michael Jackson, and Cesare, an old man met at a retirement home."
22614,Solos,2008,Missing,Missing,Missing,Missing,Missing,Missing,"In an undefined future, the earth has been destroyed by man, and the air polluted with a mysterious virus that turns humans into zombies. Only a few children are immune to the disease and have adapted to these extreme conditions and survived. Camille, a nine year old girl wanders through these desolate wastelands, protecting herself from zombies and the armed military forces that roam the land killing anyone who might be infected. However, the little girl will find other kids like her that share a recurring dream of: they all have visions of the ocean as their destiny. Together they will try to survive the journey to the ocean in search of an escape from the military who seem to be as determined on their destruction as on the zombies. Written by David Pollison/Solos Website"
