,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
25036,Saheb Biwi Aur Gangster Returns,2013,Missing,Missing,Missing,Missing,Missing,Missing,"The Royal Scandal, the war for power and fight for money continues with the return of Saheb Biwi Aur Gangster. Aditya Pratap Singh (Jimmy Sheirgill) is crippled and is trying to recover from the physical disability and his wifes betrayal. The lover cum seductress Madhavi Devi (Mahie Gill) is now an MLA, her relationship with Aditya may have broken to shambles but her relation with alcohol is deep, dark and daunting. Indarjeet Singh, a ragged prince who has lost everything but his pride, pledges to get back his familys respect which was once destroyed by Adityas ancestors. Ranjana is a modern ambitious girl who is madly in love with Indarjeet Singh (Irrfan Khan). The story takes a new turn when Aditya falls in love with Ranjana and forces Birendra (Raj Babbar) her father, for their marriage. In this game of live chess between Saheb, Biwi and Gangster, the winner, the survivor takes it all."
25037,Shamitabh,2015,insufficient sample,5.0,insufficient sample,5.0,Missing,Missing,"A mute, aspiring actor joins forces with a man who has a powerful voice. Together they take the film industry by storm, but will their egos get in the way?"
25039,Tere Naal Love Ho Gaya,2012,Missing,Missing,Missing,Missing,Missing,Missing,"In a quaint village of Haryana lives Miny, a free-spirited tomboy who instantly wins your heart with her bubbly personality. Her father, Bhatti, runs an auto-rickshaw business and is adamant to marry her off against her liking to Sunny. The male protagonist Viren, is a humble and ambitious rickshaw driver working for Miny's father. Bhatti, insecure about Viren's success, sells of all the rickshaws where Viren had carefully stashed his life savings. In an attempt to recover his money from Bhatti, Viren storms into Miny's engagement with fury. This gives Miny the perfect opportunity to escape her marriage and so she stages a kidnap. However, the kidnap goes all wrong and she and Viren land up in Viren's family mansion. Eventually, Miny's father arrives with the ransom that she had asked for and takes her back home. Back in Punjab, while she is being married off to Sunny..."
25040,When the Dragon Swallowed the Sun,2010,insufficient sample,1.0,insufficient sample,2.0,Missing,Missing,
25042,The Great Alone,2015,Missing,Missing,Missing,Missing,Missing,Missing,The Great Alone is a feature length independent documentary film that tells the inspiring comeback story of Iditarod Champion Lance Mackey.
25043,Adventures in Babysitting,2016,insufficient sample,2.0,Missing,Missing,3,There are two or more women in this movie and they talk to each other about something other than a man,"Two teen rival babysitters, Jenny and Lola, team up to hunt down one of their kids who accidentally ran away into the big city without any supervision."
25044,Without Memory,1996,Missing,Missing,Missing,Missing,Missing,Missing,"A father loses his short-term memory as the result of a botched medical procedure which causes him to develop Wernicke's Encephalopathy. Koreeda chronicles his family’s fight to receive proper treatment and benefits from this devastating malpractice. Without Memory is an unabashed protest against the government and its disregard for health care. However, the film is also rich with thematic concerns, namely memory and loss, which infuse his later fiction films."
25045,The Winding Stream,2014,Missing,Missing,insufficient sample,10.0,Missing,Missing,"The story of the American music dynasty, the Carters and Cashes, and their decades-long influence on popular music."
25046,Dead 7,2016,Missing,Missing,insufficient sample,7.0,Missing,Missing,"A ragtag group of gunslingers try to make their way in a post-apocalyptic world. The twist to this world is that it’s just not barren and dangerous, it’s also filled with flesh-eating zombies. The gunslingers will find themselves stranded in a town and forced to make a choice on either to save the citizens of the town or save themselves."
25047,Curious George: A Very Monkey Christmas,2009,insufficient sample,2.0,insufficient sample,8.0,Missing,Missing,George and The Man In The Yellow Hat are having a merry time counting down to Christmas. But neither can decide what to give each other. Will they find the answers before Christmas morning?
25048,Lautlos,2004,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,No overview found.
25049,Adult Life Skills,2016,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Anna is stuck: she’s approaching 30 and has just moved back to her rural home-town, and into a shed in her mother’s backyard. She spends her time working a menial job at a local boating center and hides in the depths of her imagination, making movies with her thumbs. Irritated by her childish behavior, Anna's mother insists that she move out of her shed and on with her life. When a troubled young boy starts hanging around, the two form an unlikely bond. Through their strange yet mutually beneficial friendship, Anna slowly begins to confront her perpetual state of arrested development."
25050,Time Again,2011,Missing,Missing,Missing,Missing,Missing,Missing,"We have all made mistakes.  Little white lies that blow up in our face, being selfish to a loved one, or just drinking too much the night before.  Its all the same, eventually you wish you had a chance to do it over.  People say they can’t change the past, but what would you say if you were given the chance to make things right?  That is the question presented to a young waitress as she travels back in time, not just once, but three times, to save her older sister from being murdered.  TIME AGAIN takes the audience on a wild sci-fi adventure into the notorious criminal underworld.  After a young waitress receives strange coins for a tip, she inadvertently becomes embroiled in an underworld battle with a notorious criminal that leads to her death.  With the help of a mysterious old lady, the waitress's younger sister goes back in time to save her from being murdered."
25051,St George's Day,2012,insufficient sample,8.0,insufficient sample,7.0,Missing,Missing,"Infamous London gangster cousins, Micky Mannock and Ray Collishaw, are at the top of the food chain, when their world is turned upside down as they lose a shipment of the Russian Mafia's cocaine in rough seas. Set in London, Amsterdam and Berlin, the story races across Europe at breakneck speed as Micky and Ray attempt to stay one step ahead of the Police. Can they pull off a daring diamond heist in time to put things right and retire to a ""legitimate"" way of life."
25052,Black November,2012,Missing,Missing,insufficient sample,10.0,Missing,Missing,"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard."
25053,De Palma,2016,insufficient sample,6.0,Missing,Missing,Missing,Missing,"An intimate conversation between filmmakers, chronicling De Palma’s 55-year career, his life, and his filmmaking process, with revealing anecdotes and, of course, a wealth of film clips."
25055,Septembers of Shiraz,2015,Missing,Missing,0.2857142857142857,14.0,Missing,Missing,"In this adaptation of the critically acclaimed debut novel by Iranian American author Dalia Sofer, a secular Jewish family is caught up in the maelstrom of the 1979 Iranian Revolution."
