,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
18455,Follow Me: The Yoni Netanyahu Story,2012,Missing,Missing,Missing,Missing,Missing,Missing,"July 4, 1976, Entebbe, Uganda - Led by Lieutenant Colonel Yonatan Netanyahu, crack Israeli commandos burst inside a non-descript airline terminal, killing stunned terrorists and evacuating 103 hostages. A lone shot sounds in the night, and Yonatan Netanyahu, brother of current Israeli Prime Minister Benjamin Netanyahu, lay dead. Follow Me is an intimate story that penetrates the tough exterior of the only soldier killed in Entebbe."
18456,Svet-Ake,2011,insufficient sample,1.0,Missing,Missing,Missing,Missing,"The main hero of the film is an electrician with a far greater effect on the people around him than his job defines. He is the last link in a huge energetic system and he becomes the binding bridge between the geopolitical problems of post-soviet space and the common people. The economic devastation of the country had an enormous impact on the industrial workers and yet despite the upheaval, these people did not seize to love and suffer, to have and be friends and to enjoy their lives. In particular our resilient electrician, who possesses a wonderful and open heart. He not only brings electric light (which is often out) to the lives of the inhabitants of this small city, but he also spreads the light of love, loyalty, life and mainly laughter."
18457,Detective Byomkesh Bakshy!,2015,Missing,Missing,insufficient sample,3.0,Missing,Missing,"In war torn Calcutta during the 1940's, Byomkesh Bakshy, fresh out of college, pits himself against an evil genius who is out to destroy the world."
18463,Youth,2015,insufficient sample,3.0,Missing,Missing,Missing,Missing,"YOUTH explores the lifelong bond between two friends vacationing in a luxury Swiss Alps lodge as they ponder retirement. While Fred has no plans to resume his musical career despite the urging of his loving daughter Lena, Mick is intent on finishing the screenplay for what may be his last important film for his muse Brenda. And where will inspiration lead their younger friend Jimmy, an actor grasping to make sense of his next performance?"
18464,Wake Up Sid,2009,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Wake Up Sid! is the story of a lazy Mumbai college student who does absolutely nothing, with a turn of events will Sid realize his potential in this world and become a success in the fast-paced life of Mumbai."
18465,Mission Kashmir,2000,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,A police officer adopts the son and sole survivor of a family he has massacred while pursuing a terrorist. After some time the foster son finds out what the stepfather did.
18466,Lakshya,2004,insufficient sample,2.0,Missing,Missing,Missing,Missing,"An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero."
18467,Iqbal,2005,insufficient sample,3.0,insufficient sample,5.0,Missing,Missing,"This is all about chasing your dreams, no matter what the obstacles. The story involves a young deaf and dumb boy who is crazy about cricket."
18468,Ghulam,1998,insufficient sample,1.0,Missing,Missing,Missing,Missing,"Sidharth (Aamir Khan), is a Mumbai 'Tapori' and a boxing champion. His elder brother, Jai (Rajat Kapoor) works with Raunak Singh (Sharad Saxena), who now rules their ""Basti"" through terrorising its people and collecting 'Hafta' from local merchants. Sidharth idolized his father, a freedom fighter, whom he saw falling to his death as a child. This effects Sidharth through his adult life. Sidharth meets a young girl, Alisha (Ranee Mukherjee), who rides with a motorcycle gang and Charlie (Deepak Tijori), the gang leader. Sidharth also meets Hari, whose idealism reminds him of his father. Hari's social work in the community possess a threat to Raunak Singh's evil empire. What happens to Hari changes Sidharth's life forever. How Sidharth breaks Raunak Singh's chains of 'Ghulami' around the community forms the crux of the story. Featuring the superhit song ""Aati Kya Khandala"" sung by Aamir Khan."
18470,Survivor,2015,Missing,Missing,Missing,Missing,Missing,Missing,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit."
18471,Hot Girls Wanted,2015,insufficient sample,10.0,insufficient sample,6.0,Missing,Missing,A first-ever look at the realities of the professional “amateur” porn world and the steady stream of 18-to-19-year old girls entering into it.
18472,Jari Tervon Poliisin poika,1998,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,
18474,Bombay Talkies,2013,insufficient sample,2.0,0.38461538461538464,26.0,Missing,Missing,One hundred years of Hindi cinema is celebrated in four short stories showcasing the power of film.
18476,Phir Hera Pheri,2006,Missing,Missing,0.25,12.0,Missing,Missing,"Babu Rao, Raju and Shyam, are living happily after having risen from rags to riches. Still, money brings the joy of riches and with it the greed to make more money - and so, with a don as an unknowing investor, Raju initiates a new game."
18477,Mohra,1994,Missing,Missing,Missing,Missing,Missing,Missing,"Journalist Roma Singh is the daughter of a jailer. While taking a tour of the jail, she is molested by some of the inmates, and an inmate, Vishal Agnihotri comes to her assistance. She finds out that Vishal is in for four homicides, and decides to investigate further. She finds out, with the help of the owner of her publications, Jindal that Vishal was compelled to take the law in his own hands when the courts failed to punish the assailants of his sister and sweetheart. Soon, Vishal is released from prison, and begins to work for Jindal. It is then that he realizes that he has just walked from a walled prison, to an open prison, as the truth behind his release slowly but surely starts to dawn on him."
18478,Sarkar Raj,2008,Missing,Missing,Missing,Missing,Missing,Missing,"When Anita Raja, CEO of Sheppard power plant, brings a power plant proposal to set up in rural Mahrashtra before the Nagres, insightful Shankar is quick to realise the benefits the power plant can bring to the people."
18479,Ek Ajnabee,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Suryaveer, an ex-army officer, is assigned the task of protecting a young girl, Anamika. When Anamika gets kidnapped, he decides to use all his skills to rescue her."
18481,Hulchul,2004,insufficient sample,3.0,Missing,Missing,Missing,Missing,"A man and woman from feuding families each pretend to fall in love, as part of a revenge plot. Chaos ensues when their fake romance becomes a reality."
18482,Samay: When Time Strikes,2003,Missing,Missing,Missing,Missing,Missing,Missing,Assistant Commissioner of Police (ACP) Malvika Chauhan battles time to obtain & solve the clues to solve the various murders occurring in the city.
18484,1942: A Love Story,1994,insufficient sample,4.0,insufficient sample,6.0,Missing,Missing,"In 1942 the British ruled India, a time when people were either working for the British or rallying for underground meetings and protests against them. Amidst this background, Naren Singh, falls in love with Rajeshwari Pathak. But their romance is not an easy one, for Naren comes from a wealthy, British supporting, family. But Rajeshwari is poor and is fighting against the British."
